month,tasmin,year,country,iso3,season
Jan,21.3,1993,Indonesia,IDN,winter
Feb,21.2,1993,Indonesia,IDN,winter
Mar,21.2,1993,Indonesia,IDN,spring
Apr,21.4,1993,Indonesia,IDN,spring
May,21.5,1993,Indonesia,IDN,spring
Jun,21.3,1993,Indonesia,IDN,summer
Jul,20.8,1993,Indonesia,IDN,summer
Aug,20.7,1993,Indonesia,IDN,summer
Sep,20.8,1993,Indonesia,IDN,autumn
Oct,21.2,1993,Indonesia,IDN,autumn
Nov,21.5,1993,Indonesia,IDN,autumn
Dec,21.6,1993,Indonesia,IDN,winter
Jan,21.7,1994,Indonesia,IDN,winter
Feb,21.4,1994,Indonesia,IDN,winter
Mar,21.3,1994,Indonesia,IDN,spring
Apr,21.5,1994,Indonesia,IDN,spring
May,21.6,1994,Indonesia,IDN,spring
Jun,21.1,1994,Indonesia,IDN,summer
Jul,20.7,1994,Indonesia,IDN,summer
Aug,20.6,1994,Indonesia,IDN,summer
Sep,20.9,1994,Indonesia,IDN,autumn
Oct,21.1,1994,Indonesia,IDN,autumn
Nov,21.5,1994,Indonesia,IDN,autumn
Dec,21.6,1994,Indonesia,IDN,winter
Jan,21.5,1995,Indonesia,IDN,winter
Feb,21.3,1995,Indonesia,IDN,winter
Mar,21.5,1995,Indonesia,IDN,spring
Apr,21.7,1995,Indonesia,IDN,spring
May,21.8,1995,Indonesia,IDN,spring
Jun,21.4,1995,Indonesia,IDN,summer
Jul,20.9,1995,Indonesia,IDN,summer
Aug,20.8,1995,Indonesia,IDN,summer
Sep,21.0,1995,Indonesia,IDN,autumn
Oct,21.3,1995,Indonesia,IDN,autumn
Nov,21.4,1995,Indonesia,IDN,autumn
Dec,21.4,1995,Indonesia,IDN,winter
Jan,21.2,1996,Indonesia,IDN,winter
Feb,21.3,1996,Indonesia,IDN,winter
Mar,21.6,1996,Indonesia,IDN,spring
Apr,21.7,1996,Indonesia,IDN,spring
May,21.6,1996,Indonesia,IDN,spring
Jun,21.4,1996,Indonesia,IDN,summer
Jul,21.0,1996,Indonesia,IDN,summer
Aug,20.8,1996,Indonesia,IDN,summer
Sep,21.2,1996,Indonesia,IDN,autumn
Oct,21.2,1996,Indonesia,IDN,autumn
Nov,21.4,1996,Indonesia,IDN,autumn
Dec,21.4,1996,Indonesia,IDN,winter
Jan,21.2,1997,Indonesia,IDN,winter
Feb,21.2,1997,Indonesia,IDN,winter
Mar,21.6,1997,Indonesia,IDN,spring
Apr,21.6,1997,Indonesia,IDN,spring
May,21.5,1997,Indonesia,IDN,spring
Jun,21.4,1997,Indonesia,IDN,summer
Jul,20.9,1997,Indonesia,IDN,summer
Aug,21.0,1997,Indonesia,IDN,summer
Sep,21.1,1997,Indonesia,IDN,autumn
Oct,21.3,1997,Indonesia,IDN,autumn
Nov,21.6,1997,Indonesia,IDN,autumn
Dec,21.9,1997,Indonesia,IDN,winter
Jan,21.9,1998,Indonesia,IDN,winter
Feb,22.0,1998,Indonesia,IDN,winter
Mar,22.1,1998,Indonesia,IDN,spring
Apr,22.0,1998,Indonesia,IDN,spring
May,22.2,1998,Indonesia,IDN,spring
Jun,21.5,1998,Indonesia,IDN,summer
Jul,21.1,1998,Indonesia,IDN,summer
Aug,20.9,1998,Indonesia,IDN,summer
Sep,21.3,1998,Indonesia,IDN,autumn
Oct,21.5,1998,Indonesia,IDN,autumn
Nov,21.7,1998,Indonesia,IDN,autumn
Dec,21.5,1998,Indonesia,IDN,winter
Jan,21.5,1999,Indonesia,IDN,winter
Feb,21.3,1999,Indonesia,IDN,winter
Mar,21.5,1999,Indonesia,IDN,spring
Apr,21.6,1999,Indonesia,IDN,spring
May,21.3,1999,Indonesia,IDN,spring
Jun,21.2,1999,Indonesia,IDN,summer
Jul,20.7,1999,Indonesia,IDN,summer
Aug,20.7,1999,Indonesia,IDN,summer
Sep,21.0,1999,Indonesia,IDN,autumn
Oct,21.1,1999,Indonesia,IDN,autumn
Nov,21.4,1999,Indonesia,IDN,autumn
Dec,21.3,1999,Indonesia,IDN,winter
Jan,21.3,2000,Indonesia,IDN,winter
Feb,21.2,2000,Indonesia,IDN,winter
Mar,21.4,2000,Indonesia,IDN,spring
Apr,21.5,2000,Indonesia,IDN,spring
May,21.6,2000,Indonesia,IDN,spring
Jun,21.1,2000,Indonesia,IDN,summer
Jul,21.0,2000,Indonesia,IDN,summer
Aug,20.7,2000,Indonesia,IDN,summer
Sep,21.1,2000,Indonesia,IDN,autumn
Oct,21.4,2000,Indonesia,IDN,autumn
Nov,21.6,2000,Indonesia,IDN,autumn
Dec,21.7,2000,Indonesia,IDN,winter
Jan,21.3,2001,Indonesia,IDN,winter
Feb,21.4,2001,Indonesia,IDN,winter
Mar,21.4,2001,Indonesia,IDN,spring
Apr,21.7,2001,Indonesia,IDN,spring
May,21.7,2001,Indonesia,IDN,spring
Jun,21.2,2001,Indonesia,IDN,summer
Jul,21.0,2001,Indonesia,IDN,summer
Aug,21.1,2001,Indonesia,IDN,summer
Sep,21.2,2001,Indonesia,IDN,autumn
Oct,21.4,2001,Indonesia,IDN,autumn
Nov,21.6,2001,Indonesia,IDN,autumn
Dec,21.5,2001,Indonesia,IDN,winter
Jan,21.5,2002,Indonesia,IDN,winter
Feb,21.4,2002,Indonesia,IDN,winter
Mar,21.6,2002,Indonesia,IDN,spring
Apr,21.8,2002,Indonesia,IDN,spring
May,21.9,2002,Indonesia,IDN,spring
Jun,21.3,2002,Indonesia,IDN,summer
Jul,21.1,2002,Indonesia,IDN,summer
Aug,20.8,2002,Indonesia,IDN,summer
Sep,20.9,2002,Indonesia,IDN,autumn
Oct,21.3,2002,Indonesia,IDN,autumn
Nov,21.6,2002,Indonesia,IDN,autumn
Dec,21.9,2002,Indonesia,IDN,winter
Jan,21.4,2003,Indonesia,IDN,winter
Feb,21.6,2003,Indonesia,IDN,winter
Mar,21.4,2003,Indonesia,IDN,spring
Apr,21.7,2003,Indonesia,IDN,spring
May,21.9,2003,Indonesia,IDN,spring
Jun,21.2,2003,Indonesia,IDN,summer
Jul,20.8,2003,Indonesia,IDN,summer
Aug,20.8,2003,Indonesia,IDN,summer
Sep,20.9,2003,Indonesia,IDN,autumn
Oct,21.2,2003,Indonesia,IDN,autumn
Nov,21.6,2003,Indonesia,IDN,autumn
Dec,21.6,2003,Indonesia,IDN,winter
Jan,21.7,2004,Indonesia,IDN,winter
Feb,21.5,2004,Indonesia,IDN,winter
Mar,21.7,2004,Indonesia,IDN,spring
Apr,22.0,2004,Indonesia,IDN,spring
May,21.6,2004,Indonesia,IDN,spring
Jun,21.1,2004,Indonesia,IDN,summer
Jul,20.8,2004,Indonesia,IDN,summer
Aug,20.9,2004,Indonesia,IDN,summer
Sep,20.8,2004,Indonesia,IDN,autumn
Oct,21.2,2004,Indonesia,IDN,autumn
Nov,21.4,2004,Indonesia,IDN,autumn
Dec,21.5,2004,Indonesia,IDN,winter
Jan,21.4,2005,Indonesia,IDN,winter
Feb,21.8,2005,Indonesia,IDN,winter
Mar,21.7,2005,Indonesia,IDN,spring
Apr,21.7,2005,Indonesia,IDN,spring
May,21.6,2005,Indonesia,IDN,spring
Jun,21.3,2005,Indonesia,IDN,summer
Jul,21.1,2005,Indonesia,IDN,summer
Aug,21.1,2005,Indonesia,IDN,summer
Sep,21.1,2005,Indonesia,IDN,autumn
Oct,21.3,2005,Indonesia,IDN,autumn
Nov,21.4,2005,Indonesia,IDN,autumn
Dec,21.3,2005,Indonesia,IDN,winter
Jan,21.3,2006,Indonesia,IDN,winter
Feb,21.4,2006,Indonesia,IDN,winter
Mar,21.5,2006,Indonesia,IDN,spring
Apr,21.6,2006,Indonesia,IDN,spring
May,21.4,2006,Indonesia,IDN,spring
Jun,20.8,2006,Indonesia,IDN,summer
Jul,21.0,2006,Indonesia,IDN,summer
Aug,21.0,2006,Indonesia,IDN,summer
Sep,20.8,2006,Indonesia,IDN,autumn
Oct,21.3,2006,Indonesia,IDN,autumn
Nov,21.4,2006,Indonesia,IDN,autumn
Dec,21.8,2006,Indonesia,IDN,winter
Jan,21.5,2007,Indonesia,IDN,winter
Feb,21.4,2007,Indonesia,IDN,winter
Mar,21.5,2007,Indonesia,IDN,spring
Apr,21.8,2007,Indonesia,IDN,spring
May,21.8,2007,Indonesia,IDN,spring
Jun,21.5,2007,Indonesia,IDN,summer
Jul,20.9,2007,Indonesia,IDN,summer
Aug,20.8,2007,Indonesia,IDN,summer
Sep,20.9,2007,Indonesia,IDN,autumn
Oct,21.5,2007,Indonesia,IDN,autumn
Nov,21.4,2007,Indonesia,IDN,autumn
Dec,21.6,2007,Indonesia,IDN,winter
Jan,21.4,2008,Indonesia,IDN,winter
