month,tasmin,year,country,iso3,season
Jan,20.5,1989,Brazil,BRA,summer
Feb,20.9,1989,Brazil,BRA,summer
Mar,20.8,1989,Brazil,BRA,autumn
Apr,20.4,1989,Brazil,BRA,autumn
May,18.7,1989,Brazil,BRA,autumn
Jun,17.9,1989,Brazil,BRA,winter
Jul,16.6,1989,Brazil,BRA,winter
Aug,18.0,1989,Brazil,BRA,winter
Sep,19.0,1989,Brazil,BRA,spring
Oct,19.8,1989,Brazil,BRA,spring
Nov,20.7,1989,Brazil,BRA,spring
Dec,20.7,1989,Brazil,BRA,summer
Jan,21.1,1990,Brazil,BRA,summer
Feb,21.0,1990,Brazil,BRA,summer
Mar,21.3,1990,Brazil,BRA,autumn
Apr,21.0,1990,Brazil,BRA,autumn
May,19.1,1990,Brazil,BRA,autumn
Jun,17.8,1990,Brazil,BRA,winter
Jul,16.9,1990,Brazil,BRA,winter
Aug,18.0,1990,Brazil,BRA,winter
Sep,18.7,1990,Brazil,BRA,spring
Oct,20.7,1990,Brazil,BRA,spring
Nov,21.4,1990,Brazil,BRA,spring
Dec,21.1,1990,Brazil,BRA,summer
Jan,20.9,1991,Brazil,BRA,summer
Feb,21.1,1991,Brazil,BRA,summer
Mar,21.0,1991,Brazil,BRA,autumn
Apr,20.4,1991,Brazil,BRA,autumn
May,19.6,1991,Brazil,BRA,autumn
Jun,18.3,1991,Brazil,BRA,winter
Jul,17.3,1991,Brazil,BRA,winter
Aug,17.7,1991,Brazil,BRA,winter
Sep,19.4,1991,Brazil,BRA,spring
Oct,20.0,1991,Brazil,BRA,spring
Nov,20.7,1991,Brazil,BRA,spring
Dec,21.1,1991,Brazil,BRA,summer
Jan,21.0,1992,Brazil,BRA,summer
Feb,20.9,1992,Brazil,BRA,summer
Mar,20.9,1992,Brazil,BRA,autumn
Apr,20.4,1992,Brazil,BRA,autumn
May,19.9,1992,Brazil,BRA,autumn
Jun,18.7,1992,Brazil,BRA,winter
Jul,16.7,1992,Brazil,BRA,winter
