month,tasmin,year,country,iso3,season
Nov,-15.3,2010,Canada,CAN,autumn
Dec,-22.3,2010,Canada,CAN,winter
Jan,-26.5,2011,Canada,CAN,winter
Feb,-27.7,2011,Canada,CAN,winter
Mar,-24.0,2011,Canada,CAN,spring
Apr,-16.3,2011,Canada,CAN,spring
May,-4.6,2011,Canada,CAN,spring
Jun,3.2,2011,Canada,CAN,summer
Jul,7.0,2011,Canada,CAN,summer
Aug,6.1,2011,Canada,CAN,summer
Sep,0.5,2011,Canada,CAN,autumn
Oct,-6.3,2011,Canada,CAN,autumn
Nov,-17.2,2011,Canada,CAN,autumn
Dec,-22.8,2011,Canada,CAN,winter
Jan,-27.6,2012,Canada,CAN,winter
Feb,-24.7,2012,Canada,CAN,winter
Mar,-22.2,2012,Canada,CAN,spring
Apr,-13.7,2012,Canada,CAN,spring
May,-3.8,2012,Canada,CAN,spring
Jun,3.9,2012,Canada,CAN,summer
Jul,7.7,2012,Canada,CAN,summer
Aug,6.1,2012,Canada,CAN,summer
Sep,1.2,2012,Canada,CAN,autumn
Oct,-7.9,2012,Canada,CAN,autumn
Nov,-18.7,2012,Canada,CAN,autumn
Dec,-24.7,2012,Canada,CAN,winter
Jan,-28.0,2013,Canada,CAN,winter
Feb,-26.7,2013,Canada,CAN,winter
Mar,-22.3,2013,Canada,CAN,spring
Apr,-15.7,2013,Canada,CAN,spring
May,-5.5,2013,Canada,CAN,spring
Jun,3.5,2013,Canada,CAN,summer
Jul,6.3,2013,Canada,CAN,summer
Aug,5.4,2013,Canada,CAN,summer
Sep,0.6,2013,Canada,CAN,autumn
Oct,-6.2,2013,Canada,CAN,autumn
Nov,-18.7,2013,Canada,CAN,autumn
Dec,-28.1,2013,Canada,CAN,winter
Jan,-26.5,2014,Canada,CAN,winter
Feb,-29.2,2014,Canada,CAN,winter
Mar,-26.4,2014,Canada,CAN,spring
Apr,-16.0,2014,Canada,CAN,spring
May,-4.3,2014,Canada,CAN,spring
Jun,3.2,2014,Canada,CAN,summer
Jul,7.0,2014,Canada,CAN,summer
Aug,5.6,2014,Canada,CAN,summer
Sep,-0.2,2014,Canada,CAN,autumn
Oct,-6.6,2014,Canada,CAN,autumn
Nov,-18.8,2014,Canada,CAN,autumn
Dec,-23.0,2014,Canada,CAN,winter
Jan,-27.4,2015,Canada,CAN,winter
Feb,-29.8,2015,Canada,CAN,winter
Mar,-23.6,2015,Canada,CAN,spring
Apr,-14.6,2015,Canada,CAN,spring
May,-5.1,2015,Canada,CAN,spring
Jun,3.0,2015,Canada,CAN,summer
Jul,6.9,2015,Canada,CAN,summer
Aug,5.8,2015,Canada,CAN,summer
Sep,0.4,2015,Canada,CAN,autumn
Oct,-7.3,2015,Canada,CAN,autumn
Nov,-16.6,2015,Canada,CAN,autumn
Dec,-22.7,2015,Canada,CAN,winter
Jan,-24.4,2016,Canada,CAN,winter
Feb,-25.8,2016,Canada,CAN,winter
Mar,-21.2,2016,Canada,CAN,spring
Apr,-15.1,2016,Canada,CAN,spring
May,-3.5,2016,Canada,CAN,spring
Jun,3.5,2016,Canada,CAN,summer
Jul,7.1,2016,Canada,CAN,summer
Aug,6.1,2016,Canada,CAN,summer
Sep,0.7,2016,Canada,CAN,autumn
Oct,-7.7,2016,Canada,CAN,autumn
Nov,-14.3,2016,Canada,CAN,autumn
Dec,-25.3,2016,Canada,CAN,winter
Jan,-25.7,2017,Canada,CAN,winter
Feb,-26.1,2017,Canada,CAN,winter
Mar,-24.0,2017,Canada,CAN,spring
Apr,-14.7,2017,Canada,CAN,spring
May,-4.3,2017,Canada,CAN,spring
Jun,3.2,2017,Canada,CAN,summer
Jul,6.7,2017,Canada,CAN,summer
Aug,5.6,2017,Canada,CAN,summer
Sep,0.8,2017,Canada,CAN,autumn
Oct,-7.3,2017,Canada,CAN,autumn
Nov,-19.2,2017,Canada,CAN,autumn
Dec,-24.1,2017,Canada,CAN,winter
Jan,-27.5,2018,Canada,CAN,winter
Feb,-30.0,2018,Canada,CAN,winter
Mar,-22.7,2018,Canada,CAN,spring
Apr,-16.9,2018,Canada,CAN,spring
May,-5.4,2018,Canada,CAN,spring
Jun,2.8,2018,Canada,CAN,summer
Jul,6.7,2018,Canada,CAN,summer
Aug,5.0,2018,Canada,CAN,summer
Sep,-1.9,2018,Canada,CAN,autumn
Oct,-9.1,2018,Canada,CAN,autumn
Nov,-18.5,2018,Canada,CAN,autumn
Dec,-23.0,2018,Canada,CAN,winter
Jan,-28.6,2019,Canada,CAN,winter
Feb,-30.2,2019,Canada,CAN,winter
Mar,-22.6,2019,Canada,CAN,spring
Apr,-14.7,2019,Canada,CAN,spring
May,-5.2,2019,Canada,CAN,spring
Jun,2.6,2019,Canada,CAN,summer
Jul,6.5,2019,Canada,CAN,summer
Aug,5.0,2019,Canada,CAN,summer
Sep,0.1,2019,Canada,CAN,autumn
Oct,-7.6,2019,Canada,CAN,autumn
Nov,-17.4,2019,Canada,CAN,autumn
Dec,-23.8,2019,Canada,CAN,winter
Jan,-27.2,2020,Canada,CAN,winter
Feb,-27.6,2020,Canada,CAN,winter
Mar,-24.3,2020,Canada,CAN,spring
Apr,-15.8,2020,Canada,CAN,spring
May,-5.7,2020,Canada,CAN,spring
Jun,3.0,2020,Canada,CAN,summer
Jul,7.1,2020,Canada,CAN,summer
Aug,5.7,2020,Canada,CAN,summer
Sep,-0.3,2020,Canada,CAN,autumn
Oct,-8.9,2020,Canada,CAN,autumn
Nov,-18.5,2020,Canada,CAN,autumn
Dec,-22.5,2020,Canada,CAN,winter
