month,tasmin,year,country,iso3,season
Aug,14.6,2017,France,FRA,summer
Sep,10.1,2017,France,FRA,autumn
Oct,9.1,2017,France,FRA,autumn
Nov,3.5,2017,France,FRA,autumn
Dec,1.5,2017,France,FRA,winter
Jan,4.4,2018,France,FRA,winter
Feb,-1.1,2018,France,FRA,winter
Mar,2.6,2018,France,FRA,spring
Apr,7.6,2018,France,FRA,spring
May,10.0,2018,France,FRA,spring
Jun,13.8,2018,France,FRA,summer
Jul,16.0,2018,France,FRA,summer
Aug,15.5,2018,France,FRA,summer
Sep,12.0,2018,France,FRA,autumn
Oct,8.7,2018,France,FRA,autumn
Nov,5.2,2018,France,FRA,autumn
Dec,3.8,2018,France,FRA,winter
Jan,0.5,2019,France,FRA,winter
Feb,2.8,2019,France,FRA,winter
Mar,4.2,2019,France,FRA,spring
Apr,5.4,2019,France,FRA,spring
May,7.6,2019,France,FRA,spring
Jun,13.4,2019,France,FRA,summer
Jul,15.7,2019,France,FRA,summer
Aug,14.8,2019,France,FRA,summer
Sep,12.0,2019,France,FRA,autumn
Oct,10.0,2019,France,FRA,autumn
Nov,4.5,2019,France,FRA,autumn
Dec,3.8,2019,France,FRA,winter
Jan,2.8,2020,France,FRA,winter
Feb,4.2,2020,France,FRA,winter
Mar,3.7,2020,France,FRA,spring
Apr,7.3,2020,France,FRA,spring
May,9.9,2020,France,FRA,spring
Jun,12.2,2020,France,FRA,summer
Jul,14.6,2020,France,FRA,summer
Aug,15.6,2020,France,FRA,summer
Sep,12.2,2020,France,FRA,autumn
Oct,8.0,2020,France,FRA,autumn
Nov,5.4,2020,France,FRA,autumn
Dec,3.0,2020,France,FRA,winter
