month,tas,year,country,iso3,season
Jan,3.5,1988,Germany,DEU,winter
Feb,2.2,1988,Germany,DEU,winter
Mar,3.0,1988,Germany,DEU,spring
Apr,8.4,1988,Germany,DEU,spring
May,14.3,1988,Germany,DEU,spring
Jun,15.3,1988,Germany,DEU,summer
Jul,17.4,1988,Germany,DEU,summer
Aug,17.5,1988,Germany,DEU,summer
Sep,13.8,1988,Germany,DEU,autumn
Oct,10.1,1988,Germany,DEU,autumn
Nov,3.2,1988,Germany,DEU,autumn
Dec,3.3,1988,Germany,DEU,winter
Jan,2.6,1989,Germany,DEU,winter
Feb,3.6,1989,Germany,DEU,winter
Mar,7.5,1989,Germany,DEU,spring
Apr,7.6,1989,Germany,DEU,spring
May,14.0,1989,Germany,DEU,spring
Jun,15.6,1989,Germany,DEU,summer
Jul,18.0,1989,Germany,DEU,summer
Aug,17.5,1989,Germany,DEU,summer
Sep,15.1,1989,Germany,DEU,autumn
Oct,11.0,1989,Germany,DEU,autumn
Nov,3.2,1989,Germany,DEU,autumn
Dec,2.6,1989,Germany,DEU,winter
Jan,2.6,1990,Germany,DEU,winter
Feb,6.0,1990,Germany,DEU,winter
Mar,7.5,1990,Germany,DEU,spring
Apr,7.9,1990,Germany,DEU,spring
May,14.2,1990,Germany,DEU,spring
Jun,15.5,1990,Germany,DEU,summer
Jul,17.1,1990,Germany,DEU,summer
Aug,18.9,1990,Germany,DEU,summer
Sep,12.5,1990,Germany,DEU,autumn
Oct,10.8,1990,Germany,DEU,autumn
Nov,4.7,1990,Germany,DEU,autumn
Dec,0.8,1990,Germany,DEU,winter
Jan,1.5,1991,Germany,DEU,winter
Feb,-1.9,1991,Germany,DEU,winter
Mar,7.0,1991,Germany,DEU,spring
Apr,7.6,1991,Germany,DEU,spring
May,9.7,1991,Germany,DEU,spring
Jun,13.7,1991,Germany,DEU,summer
Jul,19.4,1991,Germany,DEU,summer
Aug,18.4,1991,Germany,DEU,summer
Sep,15.6,1991,Germany,DEU,autumn
Oct,8.7,1991,Germany,DEU,autumn
Nov,4.2,1991,Germany,DEU,autumn
Dec,0.9,1991,Germany,DEU,winter
Jan,1.0,1992,Germany,DEU,winter
Feb,3.0,1992,Germany,DEU,winter
Mar,5.3,1992,Germany,DEU,spring
Apr,8.3,1992,Germany,DEU,spring
May,14.7,1992,Germany,DEU,spring
Jun,17.5,1992,Germany,DEU,summer
Jul,19.0,1992,Germany,DEU,summer
Aug,19.6,1992,Germany,DEU,summer
Sep,14.1,1992,Germany,DEU,autumn
Oct,6.9,1992,Germany,DEU,autumn
Nov,5.6,1992,Germany,DEU,autumn
Dec,1.5,1992,Germany,DEU,winter
Jan,2.4,1993,Germany,DEU,winter
Feb,-0.2,1993,Germany,DEU,winter
Mar,4.1,1993,Germany,DEU,spring
Apr,10.6,1993,Germany,DEU,spring
May,14.8,1993,Germany,DEU,spring
Jun,15.9,1993,Germany,DEU,summer
Jul,16.4,1993,Germany,DEU,summer
Aug,16.4,1993,Germany,DEU,summer
Sep,12.7,1993,Germany,DEU,autumn
Oct,8.3,1993,Germany,DEU,autumn
Nov,0.8,1993,Germany,DEU,autumn
Dec,3.0,1993,Germany,DEU,winter
Jan,2.8,1994,Germany,DEU,winter
Feb,0.0,1994,Germany,DEU,winter
Mar,6.7,1994,Germany,DEU,spring
Apr,8.4,1994,Germany,DEU,spring
May,12.7,1994,Germany,DEU,spring
Jun,16.0,1994,Germany,DEU,summer
Jul,21.5,1994,Germany,DEU,summer
Aug,18.4,1994,Germany,DEU,summer
Sep,13.8,1994,Germany,DEU,autumn
Oct,8.2,1994,Germany,DEU,autumn
Nov,7.1,1994,Germany,DEU,autumn
Dec,3.5,1994,Germany,DEU,winter
Jan,0.2,1995,Germany,DEU,winter
Feb,4.6,1995,Germany,DEU,winter
Mar,3.6,1995,Germany,DEU,spring
Apr,8.7,1995,Germany,DEU,spring
May,12.5,1995,Germany,DEU,spring
Jun,14.5,1995,Germany,DEU,summer
Jul,20.4,1995,Germany,DEU,summer
Aug,18.8,1995,Germany,DEU,summer
Sep,13.1,1995,Germany,DEU,autumn
Oct,12.2,1995,Germany,DEU,autumn
Nov,3.3,1995,Germany,DEU,autumn
Dec,-1.8,1995,Germany,DEU,winter
Jan,-1.8,1996,Germany,DEU,winter
Feb,-2.0,1996,Germany,DEU,winter
Mar,1.4,1996,Germany,DEU,spring
Apr,8.9,1996,Germany,DEU,spring
May,11.3,1996,Germany,DEU,spring
Jun,15.8,1996,Germany,DEU,summer
Jul,16.2,1996,Germany,DEU,summer
Aug,17.6,1996,Germany,DEU,summer
Sep,11.4,1996,Germany,DEU,autumn
Oct,9.7,1996,Germany,DEU,autumn
Nov,4.7,1996,Germany,DEU,autumn
Dec,-1.9,1996,Germany,DEU,winter
Jan,-2.2,1997,Germany,DEU,winter
Feb,4.2,1997,Germany,DEU,winter
Mar,6.2,1997,Germany,DEU,spring
Apr,6.8,1997,Germany,DEU,spring
May,12.8,1997,Germany,DEU,spring
Jun,16.0,1997,Germany,DEU,summer
Jul,17.4,1997,Germany,DEU,summer
Aug,20.2,1997,Germany,DEU,summer
Sep,14.6,1997,Germany,DEU,autumn
Oct,8.2,1997,Germany,DEU,autumn
Nov,4.3,1997,Germany,DEU,autumn
Dec,2.2,1997,Germany,DEU,winter
Jan,2.4,1998,Germany,DEU,winter
Feb,4.7,1998,Germany,DEU,winter
Mar,5.3,1998,Germany,DEU,spring
Apr,9.2,1998,Germany,DEU,spring
May,14.2,1998,Germany,DEU,spring
Jun,16.6,1998,Germany,DEU,summer
Jul,16.7,1998,Germany,DEU,summer
Aug,17.3,1998,Germany,DEU,summer
Sep,13.9,1998,Germany,DEU,autumn
Oct,8.9,1998,Germany,DEU,autumn
Nov,1.7,1998,Germany,DEU,autumn
Dec,1.1,1998,Germany,DEU,winter
Jan,2.6,1999,Germany,DEU,winter
Feb,0.5,1999,Germany,DEU,winter
Mar,5.8,1999,Germany,DEU,spring
Apr,9.3,1999,Germany,DEU,spring
May,13.9,1999,Germany,DEU,spring
Jun,15.4,1999,Germany,DEU,summer
Jul,19.2,1999,Germany,DEU,summer
Aug,17.7,1999,Germany,DEU,summer
Sep,17.3,1999,Germany,DEU,autumn
Oct,9.5,1999,Germany,DEU,autumn
Nov,3.8,1999,Germany,DEU,autumn
Dec,2.1,1999,Germany,DEU,winter
Jan,1.0,2000,Germany,DEU,winter
Feb,3.9,2000,Germany,DEU,winter
Mar,5.4,2000,Germany,DEU,spring
Apr,10.6,2000,Germany,DEU,spring
May,14.9,2000,Germany,DEU,spring
Jun,17.1,2000,Germany,DEU,summer
Jul,15.6,2000,Germany,DEU,summer
Aug,18.2,2000,Germany,DEU,summer
Sep,14.5,2000,Germany,DEU,autumn
Oct,11.0,2000,Germany,DEU,autumn
Nov,6.4,2000,Germany,DEU,autumn
Dec,3.3,2000,Germany,DEU,winter
Jan,0.9,2001,Germany,DEU,winter
Feb,2.3,2001,Germany,DEU,winter
Mar,4.5,2001,Germany,DEU,spring
Apr,7.4,2001,Germany,DEU,spring
May,14.4,2001,Germany,DEU,spring
Jun,14.5,2001,Germany,DEU,summer
Jul,18.7,2001,Germany,DEU,summer
Aug,19.0,2001,Germany,DEU,summer
Sep,12.3,2001,Germany,DEU,autumn
Oct,12.9,2001,Germany,DEU,autumn
Nov,4.1,2001,Germany,DEU,autumn
Dec,-0.3,2001,Germany,DEU,winter
Jan,1.4,2002,Germany,DEU,winter
Feb,5.1,2002,Germany,DEU,winter
Mar,5.9,2002,Germany,DEU,spring
Apr,8.4,2002,Germany,DEU,spring
May,13.9,2002,Germany,DEU,spring
Jun,17.4,2002,Germany,DEU,summer
Jul,18.0,2002,Germany,DEU,summer
Aug,19.2,2002,Germany,DEU,summer
Sep,13.9,2002,Germany,DEU,autumn
Oct,8.5,2002,Germany,DEU,autumn
Nov,5.6,2002,Germany,DEU,autumn
Dec,0.3,2002,Germany,DEU,winter
Jan,-0.3,2003,Germany,DEU,winter
Feb,-1.5,2003,Germany,DEU,winter
Mar,5.8,2003,Germany,DEU,spring
Apr,8.7,2003,Germany,DEU,spring
May,14.3,2003,Germany,DEU,spring
Jun,18.8,2003,Germany,DEU,summer
Jul,19.3,2003,Germany,DEU,summer
Aug,20.5,2003,Germany,DEU,summer
Sep,14.7,2003,Germany,DEU,autumn
Oct,6.4,2003,Germany,DEU,autumn
Nov,6.4,2003,Germany,DEU,autumn
Dec,2.1,2003,Germany,DEU,winter
Jan,-0.4,2004,Germany,DEU,winter
Feb,2.5,2004,Germany,DEU,winter
Mar,4.6,2004,Germany,DEU,spring
Apr,9.6,2004,Germany,DEU,spring
May,11.8,2004,Germany,DEU,spring
Jun,15.4,2004,Germany,DEU,summer
Jul,17.0,2004,Germany,DEU,summer
Aug,18.8,2004,Germany,DEU,summer
Sep,14.7,2004,Germany,DEU,autumn
Oct,10.5,2004,Germany,DEU,autumn
Nov,4.5,2004,Germany,DEU,autumn
Dec,1.4,2004,Germany,DEU,winter
Jan,1.9,2005,Germany,DEU,winter
Feb,-0.9,2005,Germany,DEU,winter
Mar,4.0,2005,Germany,DEU,spring
Apr,9.6,2005,Germany,DEU,spring
May,13.0,2005,Germany,DEU,spring
Jun,16.6,2005,Germany,DEU,summer
Jul,18.3,2005,Germany,DEU,summer
Aug,16.3,2005,Germany,DEU,summer
Sep,15.7,2005,Germany,DEU,autumn
Oct,11.6,2005,Germany,DEU,autumn
Nov,4.6,2005,Germany,DEU,autumn
Dec,0.8,2005,Germany,DEU,winter
Jan,-2.4,2006,Germany,DEU,winter
Feb,-0.1,2006,Germany,DEU,winter
Mar,2.0,2006,Germany,DEU,spring
Apr,8.5,2006,Germany,DEU,spring
May,13.3,2006,Germany,DEU,spring
Jun,17.1,2006,Germany,DEU,summer
Jul,21.7,2006,Germany,DEU,summer
Aug,16.0,2006,Germany,DEU,summer
Sep,17.5,2006,Germany,DEU,autumn
Oct,12.6,2006,Germany,DEU,autumn
Nov,7.4,2006,Germany,DEU,autumn
Dec,4.6,2006,Germany,DEU,winter
Jan,4.6,2007,Germany,DEU,winter
Feb,4.0,2007,Germany,DEU,winter
Mar,6.7,2007,Germany,DEU,spring
Apr,11.8,2007,Germany,DEU,spring
May,14.4,2007,Germany,DEU,spring
Jun,17.6,2007,Germany,DEU,summer
Jul,17.6,2007,Germany,DEU,summer
Aug,17.4,2007,Germany,DEU,summer
Sep,13.2,2007,Germany,DEU,autumn
Oct,8.8,2007,Germany,DEU,autumn
Nov,4.0,2007,Germany,DEU,autumn
Dec,1.6,2007,Germany,DEU,winter
Jan,3.6,2008,Germany,DEU,winter
Feb,4.1,2008,Germany,DEU,winter
Mar,4.6,2008,Germany,DEU,spring
Apr,8.1,2008,Germany,DEU,spring
May,14.8,2008,Germany,DEU,spring
Jun,17.2,2008,Germany,DEU,summer
Jul,18.4,2008,Germany,DEU,summer
Aug,17.9,2008,Germany,DEU,summer
Sep,13.1,2008,Germany,DEU,autumn
Oct,9.6,2008,Germany,DEU,autumn
Nov,5.4,2008,Germany,DEU,autumn
Dec,1.2,2008,Germany,DEU,winter
Jan,-1.7,2009,Germany,DEU,winter
Feb,0.7,2009,Germany,DEU,winter
Mar,4.7,2009,Germany,DEU,spring
Apr,12.1,2009,Germany,DEU,spring
May,14.0,2009,Germany,DEU,spring
Jun,15.2,2009,Germany,DEU,summer
Jul,18.5,2009,Germany,DEU,summer
Aug,19.3,2009,Germany,DEU,summer
Sep,15.4,2009,Germany,DEU,autumn
Oct,8.6,2009,Germany,DEU,autumn
Nov,7.6,2009,Germany,DEU,autumn
Dec,0.3,2009,Germany,DEU,winter
Jan,-3.6,2010,Germany,DEU,winter
Feb,-0.2,2010,Germany,DEU,winter
Mar,4.6,2010,Germany,DEU,spring
Apr,9.2,2010,Germany,DEU,spring
May,10.7,2010,Germany,DEU,spring
Jun,16.7,2010,Germany,DEU,summer
Jul,20.8,2010,Germany,DEU,summer
Aug,17.3,2010,Germany,DEU,summer
Sep,13.1,2010,Germany,DEU,autumn
Oct,8.6,2010,Germany,DEU,autumn
Nov,4.9,2010,Germany,DEU,autumn
Dec,-3.4,2010,Germany,DEU,winter
Jan,1.0,2011,Germany,DEU,winter
Feb,1.2,2011,Germany,DEU,winter
Mar,5.5,2011,Germany,DEU,spring
Apr,12.0,2011,Germany,DEU,spring
May,14.3,2011,Germany,DEU,spring
Jun,16.9,2011,Germany,DEU,summer
Jul,16.5,2011,Germany,DEU,summer
Aug,18.2,2011,Germany,DEU,summer
Sep,15.9,2011,Germany,DEU,autumn
Oct,10.0,2011,Germany,DEU,autumn
Nov,5.4,2011,Germany,DEU,autumn
Dec,3.8,2011,Germany,DEU,winter
Jan,1.8,2012,Germany,DEU,winter
Feb,-2.3,2012,Germany,DEU,winter
Mar,7.5,2012,Germany,DEU,spring
Apr,8.6,2012,Germany,DEU,spring
