month,tas,year,country,iso3,season
Mar,-12.7,2011,Russia,RUS,spring
Apr,-3.0,2011,Russia,RUS,spring
May,4.7,2011,Russia,RUS,spring
Jun,12.8,2011,Russia,RUS,summer
Jul,15.7,2011,Russia,RUS,summer
Aug,12.6,2011,Russia,RUS,summer
Sep,6.2,2011,Russia,RUS,autumn
Oct,-2.2,2011,Russia,RUS,autumn
Nov,-16.6,2011,Russia,RUS,autumn
Dec,-21.4,2011,Russia,RUS,winter
Jan,-25.4,2012,Russia,RUS,winter
Feb,-24.0,2012,Russia,RUS,winter
Mar,-17.0,2012,Russia,RUS,spring
Apr,-4.1,2012,Russia,RUS,spring
May,5.2,2012,Russia,RUS,spring
Jun,13.3,2012,Russia,RUS,summer
Jul,16.1,2012,Russia,RUS,summer
Aug,12.3,2012,Russia,RUS,summer
Sep,7.0,2012,Russia,RUS,autumn
Oct,-3.5,2012,Russia,RUS,autumn
Nov,-15.4,2012,Russia,RUS,autumn
Dec,-25.7,2012,Russia,RUS,winter
Jan,-27.0,2013,Russia,RUS,winter
Feb,-24.1,2013,Russia,RUS,winter
Mar,-18.4,2013,Russia,RUS,spring
Apr,-4.3,2013,Russia,RUS,spring
May,5.0,2013,Russia,RUS,spring
Jun,12.4,2013,Russia,RUS,summer
Jul,15.5,2013,Russia,RUS,summer
Aug,13.0,2013,Russia,RUS,summer
Sep,5.3,2013,Russia,RUS,autumn
Oct,-4.4,2013,Russia,RUS,autumn
Nov,-12.7,2013,Russia,RUS,autumn
Dec,-19.2,2013,Russia,RUS,winter
Jan,-27.5,2014,Russia,RUS,winter
Feb,-23.9,2014,Russia,RUS,winter
Mar,-12.1,2014,Russia,RUS,spring
Apr,-3.1,2014,Russia,RUS,spring
May,4.7,2014,Russia,RUS,spring
Jun,11.9,2014,Russia,RUS,summer
Jul,14.9,2014,Russia,RUS,summer
Aug,13.4,2014,Russia,RUS,summer
Sep,5.7,2014,Russia,RUS,autumn
Oct,-5.0,2014,Russia,RUS,autumn
Nov,-16.4,2014,Russia,RUS,autumn
Dec,-21.6,2014,Russia,RUS,winter
Jan,-23.9,2015,Russia,RUS,winter
Feb,-20.0,2015,Russia,RUS,winter
Mar,-13.2,2015,Russia,RUS,spring
Apr,-4.7,2015,Russia,RUS,spring
May,4.6,2015,Russia,RUS,spring
Jun,12.8,2015,Russia,RUS,summer
Jul,15.1,2015,Russia,RUS,summer
Aug,12.5,2015,Russia,RUS,summer
Sep,6.5,2015,Russia,RUS,autumn
Oct,-4.2,2015,Russia,RUS,autumn
Nov,-16.2,2015,Russia,RUS,autumn
Dec,-20.4,2015,Russia,RUS,winter
Jan,-24.5,2016,Russia,RUS,winter
Feb,-19.6,2016,Russia,RUS,winter
Mar,-13.0,2016,Russia,RUS,spring
Apr,-3.2,2016,Russia,RUS,spring
May,4.3,2016,Russia,RUS,spring
Jun,12.9,2016,Russia,RUS,summer
Jul,16.0,2016,Russia,RUS,summer
Aug,13.5,2016,Russia,RUS,summer
Sep,7.5,2016,Russia,RUS,autumn
Oct,-4.6,2016,Russia,RUS,autumn
Nov,-17.9,2016,Russia,RUS,autumn
Dec,-23.9,2016,Russia,RUS,winter
Jan,-24.3,2017,Russia,RUS,winter
Feb,-21.1,2017,Russia,RUS,winter
Mar,-10.2,2017,Russia,RUS,spring
Apr,-4.0,2017,Russia,RUS,spring
May,2.8,2017,Russia,RUS,spring
Jun,12.0,2017,Russia,RUS,summer
Jul,15.0,2017,Russia,RUS,summer
Aug,13.3,2017,Russia,RUS,summer
Sep,5.8,2017,Russia,RUS,autumn
Oct,-4.1,2017,Russia,RUS,autumn
Nov,-15.1,2017,Russia,RUS,autumn
Dec,-20.9,2017,Russia,RUS,winter
Jan,-24.2,2018,Russia,RUS,winter
Feb,-22.3,2018,Russia,RUS,winter
Mar,-17.1,2018,Russia,RUS,spring
Apr,-4.5,2018,Russia,RUS,spring
May,3.4,2018,Russia,RUS,spring
Jun,12.7,2018,Russia,RUS,summer
Jul,15.2,2018,Russia,RUS,summer
Aug,13.2,2018,Russia,RUS,summer
Sep,7.2,2018,Russia,RUS,autumn
Oct,-0.9,2018,Russia,RUS,autumn
Nov,-16.0,2018,Russia,RUS,autumn
Dec,-23.2,2018,Russia,RUS,winter
Jan,-24.3,2019,Russia,RUS,winter
Feb,-21.5,2019,Russia,RUS,winter
Mar,-11.9,2019,Russia,RUS,spring
Apr,-3.9,2019,Russia,RUS,spring
May,4.5,2019,Russia,RUS,spring
Jun,12.9,2019,Russia,RUS,summer
Jul,15.2,2019,Russia,RUS,summer
Aug,13.2,2019,Russia,RUS,summer
Sep,6.5,2019,Russia,RUS,autumn
Oct,-2.6,2019,Russia,RUS,autumn
Nov,-16.2,2019,Russia,RUS,autumn
Dec,-21.9,2019,Russia,RUS,winter
Jan,-20.9,2020,Russia,RUS,winter
Feb,-18.4,2020,Russia,RUS,winter
Mar,-11.4,2020,Russia,RUS,spring
Apr,-2.5,2020,Russia,RUS,spring
May,5.6,2020,Russia,RUS,spring
Jun,12.7,2020,Russia,RUS,summer
Jul,15.8,2020,Russia,RUS,summer
Aug,13.1,2020,Russia,RUS,summer
Sep,7.9,2020,Russia,RUS,autumn
Oct,-2.3,2020,Russia,RUS,autumn
Nov,-11.8,2020,Russia,RUS,autumn
Dec,-23.0,2020,Russia,RUS,winter
