month,tas,year,country,iso3,season
Apr,6.6,2001,United Kingdom,GBR,spring
May,11.3,2001,United Kingdom,GBR,spring
Jun,12.6,2001,United Kingdom,GBR,summer
Jul,15.1,2001,United Kingdom,GBR,summer
Aug,15.1,2001,United Kingdom,GBR,summer
Sep,12.2,2001,United Kingdom,GBR,autumn
Oct,12.0,2001,United Kingdom,GBR,autumn
Nov,6.7,2001,United Kingdom,GBR,autumn
Dec,3.3,2001,United Kingdom,GBR,winter
Jan,5.0,2002,United Kingdom,GBR,winter
Feb,5.4,2002,United Kingdom,GBR,winter
Mar,6.3,2002,United Kingdom,GBR,spring
Apr,8.0,2002,United Kingdom,GBR,spring
May,10.7,2002,United Kingdom,GBR,spring
Jun,13.2,2002,United Kingdom,GBR,summer
Jul,14.3,2002,United Kingdom,GBR,summer
Aug,15.4,2002,United Kingdom,GBR,summer
Sep,13.1,2002,United Kingdom,GBR,autumn
Oct,8.8,2002,United Kingdom,GBR,autumn
Nov,7.5,2002,United Kingdom,GBR,autumn
Dec,4.6,2002,United Kingdom,GBR,winter
Jan,3.6,2003,United Kingdom,GBR,winter
Feb,3.4,2003,United Kingdom,GBR,winter
Mar,6.5,2003,United Kingdom,GBR,spring
Apr,8.7,2003,United Kingdom,GBR,spring
May,10.6,2003,United Kingdom,GBR,spring
Jun,14.5,2003,United Kingdom,GBR,summer
Jul,16.1,2003,United Kingdom,GBR,summer
Aug,16.3,2003,United Kingdom,GBR,summer
Sep,13.0,2003,United Kingdom,GBR,autumn
Oct,8.2,2003,United Kingdom,GBR,autumn
Nov,7.2,2003,United Kingdom,GBR,autumn
Dec,4.3,2003,United Kingdom,GBR,winter
Jan,4.2,2004,United Kingdom,GBR,winter
Feb,4.1,2004,United Kingdom,GBR,winter
Mar,5.5,2004,United Kingdom,GBR,spring
Apr,8.3,2004,United Kingdom,GBR,spring
May,10.8,2004,United Kingdom,GBR,spring
Jun,13.9,2004,United Kingdom,GBR,summer
Jul,14.4,2004,United Kingdom,GBR,summer
Aug,16.0,2004,United Kingdom,GBR,summer
Sep,13.4,2004,United Kingdom,GBR,autumn
Oct,9.3,2004,United Kingdom,GBR,autumn
Nov,6.9,2004,United Kingdom,GBR,autumn
Dec,4.8,2004,United Kingdom,GBR,winter
Jan,5.1,2005,United Kingdom,GBR,winter
Feb,3.4,2005,United Kingdom,GBR,winter
Mar,6.2,2005,United Kingdom,GBR,spring
Apr,7.8,2005,United Kingdom,GBR,spring
May,9.9,2005,United Kingdom,GBR,spring
Jun,14.1,2005,United Kingdom,GBR,summer
Jul,15.2,2005,United Kingdom,GBR,summer
Aug,14.8,2005,United Kingdom,GBR,summer
Sep,13.6,2005,United Kingdom,GBR,autumn
Oct,11.4,2005,United Kingdom,GBR,autumn
Nov,5.7,2005,United Kingdom,GBR,autumn
Dec,4.3,2005,United Kingdom,GBR,winter
Jan,3.7,2006,United Kingdom,GBR,winter
Feb,3.4,2006,United Kingdom,GBR,winter
