month,tasmax,year,country,iso3,season
Jul,29.2,1986,Brazil,BRA,winter
Aug,30.8,1986,Brazil,BRA,winter
Sep,30.7,1986,Brazil,BRA,spring
Oct,31.0,1986,Brazil,BRA,spring
Nov,31.1,1986,Brazil,BRA,spring
Dec,30.6,1986,Brazil,BRA,summer
Jan,30.8,1987,Brazil,BRA,summer
Feb,30.6,1987,Brazil,BRA,summer
Mar,30.4,1987,Brazil,BRA,autumn
Apr,30.7,1987,Brazil,BRA,autumn
May,29.6,1987,Brazil,BRA,autumn
Jun,29.3,1987,Brazil,BRA,winter
Jul,30.3,1987,Brazil,BRA,winter
Aug,30.8,1987,Brazil,BRA,winter
Sep,31.3,1987,Brazil,BRA,spring
Oct,32.1,1987,Brazil,BRA,spring
Nov,31.4,1987,Brazil,BRA,spring
Dec,31.2,1987,Brazil,BRA,summer
Jan,31.2,1988,Brazil,BRA,summer
Feb,30.7,1988,Brazil,BRA,summer
Mar,31.1,1988,Brazil,BRA,autumn
Apr,30.3,1988,Brazil,BRA,autumn
May,29.4,1988,Brazil,BRA,autumn
Jun,28.7,1988,Brazil,BRA,winter
Jul,28.8,1988,Brazil,BRA,winter
Aug,30.9,1988,Brazil,BRA,winter
Sep,31.5,1988,Brazil,BRA,spring
Oct,31.7,1988,Brazil,BRA,spring
Nov,31.1,1988,Brazil,BRA,spring
Dec,30.7,1988,Brazil,BRA,summer
Jan,30.1,1989,Brazil,BRA,summer
Feb,30.4,1989,Brazil,BRA,summer
Mar,30.1,1989,Brazil,BRA,autumn
Apr,30.0,1989,Brazil,BRA,autumn
May,29.0,1989,Brazil,BRA,autumn
Jun,29.1,1989,Brazil,BRA,winter
Jul,28.8,1989,Brazil,BRA,winter
Aug,30.5,1989,Brazil,BRA,winter
Sep,30.9,1989,Brazil,BRA,spring
Oct,31.1,1989,Brazil,BRA,spring
Nov,31.1,1989,Brazil,BRA,spring
Dec,30.4,1989,Brazil,BRA,summer
Jan,30.6,1990,Brazil,BRA,summer
Feb,30.4,1990,Brazil,BRA,summer
Mar,30.7,1990,Brazil,BRA,autumn
Apr,30.7,1990,Brazil,BRA,autumn
May,29.3,1990,Brazil,BRA,autumn
Jun,29.1,1990,Brazil,BRA,winter
Jul,28.8,1990,Brazil,BRA,winter
Aug,30.6,1990,Brazil,BRA,winter
Sep,30.6,1990,Brazil,BRA,spring
Oct,31.9,1990,Brazil,BRA,spring
Nov,31.6,1990,Brazil,BRA,spring
Dec,30.9,1990,Brazil,BRA,summer
Jan,30.4,1991,Brazil,BRA,summer
Feb,30.7,1991,Brazil,BRA,summer
Mar,30.3,1991,Brazil,BRA,autumn
Apr,30.2,1991,Brazil,BRA,autumn
May,29.9,1991,Brazil,BRA,autumn
Jun,29.6,1991,Brazil,BRA,winter
Jul,29.3,1991,Brazil,BRA,winter
Aug,30.3,1991,Brazil,BRA,winter
Sep,31.1,1991,Brazil,BRA,spring
Oct,31.3,1991,Brazil,BRA,spring
Nov,31.1,1991,Brazil,BRA,spring
Dec,30.9,1991,Brazil,BRA,summer
Jan,30.6,1992,Brazil,BRA,summer
Feb,30.5,1992,Brazil,BRA,summer
Mar,30.3,1992,Brazil,BRA,autumn
Apr,30.1,1992,Brazil,BRA,autumn
May,30.2,1992,Brazil,BRA,autumn
Jun,30.0,1992,Brazil,BRA,winter
Jul,28.8,1992,Brazil,BRA,winter
Aug,30.2,1992,Brazil,BRA,winter
Sep,30.5,1992,Brazil,BRA,spring
Oct,31.3,1992,Brazil,BRA,spring
Nov,30.6,1992,Brazil,BRA,spring
Dec,30.4,1992,Brazil,BRA,summer
Jan,30.5,1993,Brazil,BRA,summer
Feb,30.3,1993,Brazil,BRA,summer
Mar,30.5,1993,Brazil,BRA,autumn
Apr,30.1,1993,Brazil,BRA,autumn
May,29.6,1993,Brazil,BRA,autumn
Jun,29.3,1993,Brazil,BRA,winter
Jul,29.4,1993,Brazil,BRA,winter
Aug,30.3,1993,Brazil,BRA,winter
Sep,31.1,1993,Brazil,BRA,spring
Oct,31.6,1993,Brazil,BRA,spring
Nov,31.2,1993,Brazil,BRA,spring
Dec,30.8,1993,Brazil,BRA,summer
Jan,30.4,1994,Brazil,BRA,summer
Feb,30.6,1994,Brazil,BRA,summer
Mar,30.3,1994,Brazil,BRA,autumn
Apr,30.2,1994,Brazil,BRA,autumn
May,30.1,1994,Brazil,BRA,autumn
Jun,29.3,1994,Brazil,BRA,winter
Jul,29.4,1994,Brazil,BRA,winter
Aug,30.5,1994,Brazil,BRA,winter
Sep,31.4,1994,Brazil,BRA,spring
Oct,31.8,1994,Brazil,BRA,spring
Nov,31.2,1994,Brazil,BRA,spring
Dec,30.9,1994,Brazil,BRA,summer
Jan,31.0,1995,Brazil,BRA,summer
Feb,30.7,1995,Brazil,BRA,summer
Mar,30.7,1995,Brazil,BRA,autumn
Apr,30.0,1995,Brazil,BRA,autumn
May,29.3,1995,Brazil,BRA,autumn
Jun,29.5,1995,Brazil,BRA,winter
Jul,30.3,1995,Brazil,BRA,winter
Aug,31.3,1995,Brazil,BRA,winter
Sep,31.7,1995,Brazil,BRA,spring
Oct,31.8,1995,Brazil,BRA,spring
Nov,31.1,1995,Brazil,BRA,spring
Dec,30.9,1995,Brazil,BRA,summer
Jan,30.8,1996,Brazil,BRA,summer
Feb,30.9,1996,Brazil,BRA,summer
Mar,30.3,1996,Brazil,BRA,autumn
Apr,30.1,1996,Brazil,BRA,autumn
May,29.6,1996,Brazil,BRA,autumn
Jun,28.6,1996,Brazil,BRA,winter
Jul,29.5,1996,Brazil,BRA,winter
