month,tasmax,year,country,iso3,season
Jun,30.9,1998,Indonesia,IDN,summer
Jul,30.7,1998,Indonesia,IDN,summer
Aug,30.7,1998,Indonesia,IDN,summer
Sep,31.3,1998,Indonesia,IDN,autumn
Oct,31.5,1998,Indonesia,IDN,autumn
Nov,31.4,1998,Indonesia,IDN,autumn
Dec,30.7,1998,Indonesia,IDN,winter
Jan,30.3,1999,Indonesia,IDN,winter
Feb,30.4,1999,Indonesia,IDN,winter
Mar,30.7,1999,Indonesia,IDN,spring
Apr,31.2,1999,Indonesia,IDN,spring
May,30.6,1999,Indonesia,IDN,spring
Jun,30.8,1999,Indonesia,IDN,summer
Jul,30.5,1999,Indonesia,IDN,summer
Aug,30.7,1999,Indonesia,IDN,summer
Sep,31.1,1999,Indonesia,IDN,autumn
Oct,31.1,1999,Indonesia,IDN,autumn
Nov,31.2,1999,Indonesia,IDN,autumn
Dec,30.4,1999,Indonesia,IDN,winter
Jan,30.2,2000,Indonesia,IDN,winter
Feb,30.4,2000,Indonesia,IDN,winter
Mar,30.8,2000,Indonesia,IDN,spring
Apr,30.9,2000,Indonesia,IDN,spring
May,31.2,2000,Indonesia,IDN,spring
Jun,30.3,2000,Indonesia,IDN,summer
Jul,30.8,2000,Indonesia,IDN,summer
Aug,30.8,2000,Indonesia,IDN,summer
Sep,31.1,2000,Indonesia,IDN,autumn
Oct,31.3,2000,Indonesia,IDN,autumn
Nov,31.1,2000,Indonesia,IDN,autumn
Dec,30.9,2000,Indonesia,IDN,winter
Jan,30.2,2001,Indonesia,IDN,winter
Feb,30.5,2001,Indonesia,IDN,winter
Mar,30.8,2001,Indonesia,IDN,spring
Apr,31.0,2001,Indonesia,IDN,spring
May,31.2,2001,Indonesia,IDN,spring
Jun,30.7,2001,Indonesia,IDN,summer
Jul,30.9,2001,Indonesia,IDN,summer
Aug,31.0,2001,Indonesia,IDN,summer
Sep,31.0,2001,Indonesia,IDN,autumn
Oct,31.3,2001,Indonesia,IDN,autumn
Nov,31.1,2001,Indonesia,IDN,autumn
Dec,30.8,2001,Indonesia,IDN,winter
Jan,30.5,2002,Indonesia,IDN,winter
Feb,30.6,2002,Indonesia,IDN,winter
Mar,31.0,2002,Indonesia,IDN,spring
Apr,31.2,2002,Indonesia,IDN,spring
May,31.5,2002,Indonesia,IDN,spring
Jun,30.9,2002,Indonesia,IDN,summer
Jul,31.0,2002,Indonesia,IDN,summer
Aug,30.9,2002,Indonesia,IDN,summer
Sep,31.1,2002,Indonesia,IDN,autumn
Oct,31.6,2002,Indonesia,IDN,autumn
Nov,31.4,2002,Indonesia,IDN,autumn
Dec,31.2,2002,Indonesia,IDN,winter
Jan,30.5,2003,Indonesia,IDN,winter
Feb,30.6,2003,Indonesia,IDN,winter
Mar,30.8,2003,Indonesia,IDN,spring
Apr,31.1,2003,Indonesia,IDN,spring
May,31.5,2003,Indonesia,IDN,spring
Jun,31.0,2003,Indonesia,IDN,summer
Jul,30.4,2003,Indonesia,IDN,summer
Aug,30.8,2003,Indonesia,IDN,summer
Sep,30.9,2003,Indonesia,IDN,autumn
Oct,31.2,2003,Indonesia,IDN,autumn
Nov,31.2,2003,Indonesia,IDN,autumn
Dec,30.6,2003,Indonesia,IDN,winter
Jan,30.6,2004,Indonesia,IDN,winter
Feb,30.7,2004,Indonesia,IDN,winter
Mar,31.1,2004,Indonesia,IDN,spring
Apr,31.5,2004,Indonesia,IDN,spring
May,31.3,2004,Indonesia,IDN,spring
Jun,31.0,2004,Indonesia,IDN,summer
Jul,30.4,2004,Indonesia,IDN,summer
Aug,31.0,2004,Indonesia,IDN,summer
Sep,30.6,2004,Indonesia,IDN,autumn
Oct,31.2,2004,Indonesia,IDN,autumn
Nov,31.0,2004,Indonesia,IDN,autumn
Dec,30.6,2004,Indonesia,IDN,winter
Jan,30.6,2005,Indonesia,IDN,winter
Feb,31.1,2005,Indonesia,IDN,winter
Mar,31.0,2005,Indonesia,IDN,spring
Apr,31.2,2005,Indonesia,IDN,spring
May,30.9,2005,Indonesia,IDN,spring
Jun,30.7,2005,Indonesia,IDN,summer
Jul,30.6,2005,Indonesia,IDN,summer
Aug,31.0,2005,Indonesia,IDN,summer
Sep,31.1,2005,Indonesia,IDN,autumn
Oct,31.1,2005,Indonesia,IDN,autumn
Nov,30.9,2005,Indonesia,IDN,autumn
Dec,30.4,2005,Indonesia,IDN,winter
Jan,30.3,2006,Indonesia,IDN,winter
Feb,30.6,2006,Indonesia,IDN,winter
Mar,31.0,2006,Indonesia,IDN,spring
Apr,30.8,2006,Indonesia,IDN,spring
May,30.9,2006,Indonesia,IDN,spring
Jun,30.3,2006,Indonesia,IDN,summer
Jul,30.6,2006,Indonesia,IDN,summer
Aug,30.9,2006,Indonesia,IDN,summer
Sep,30.6,2006,Indonesia,IDN,autumn
Oct,31.3,2006,Indonesia,IDN,autumn
Nov,31.3,2006,Indonesia,IDN,autumn
Dec,30.9,2006,Indonesia,IDN,winter
Jan,30.2,2007,Indonesia,IDN,winter
Feb,30.6,2007,Indonesia,IDN,winter
Mar,30.8,2007,Indonesia,IDN,spring
Apr,30.9,2007,Indonesia,IDN,spring
May,31.1,2007,Indonesia,IDN,spring
Jun,30.6,2007,Indonesia,IDN,summer
Jul,30.5,2007,Indonesia,IDN,summer
Aug,30.7,2007,Indonesia,IDN,summer
Sep,30.8,2007,Indonesia,IDN,autumn
Oct,31.3,2007,Indonesia,IDN,autumn
Nov,30.8,2007,Indonesia,IDN,autumn
Dec,30.5,2007,Indonesia,IDN,winter
Jan,30.6,2008,Indonesia,IDN,winter
