month,tasmax,year,country,iso3,season
Jun,17.1,2009,Russia,RUS,summer
Jul,20.3,2009,Russia,RUS,summer
Aug,17.7,2009,Russia,RUS,summer
Sep,11.6,2009,Russia,RUS,autumn
Oct,0.2,2009,Russia,RUS,autumn
Nov,-14.4,2009,Russia,RUS,autumn
Dec,-22.6,2009,Russia,RUS,winter
Jan,-23.8,2010,Russia,RUS,winter
Feb,-22.1,2010,Russia,RUS,winter
Mar,-11.1,2010,Russia,RUS,spring
Apr,-0.1,2010,Russia,RUS,spring
May,10.5,2010,Russia,RUS,spring
Jun,17.7,2010,Russia,RUS,summer
Jul,21.5,2010,Russia,RUS,summer
Aug,18.2,2010,Russia,RUS,summer
Sep,10.1,2010,Russia,RUS,autumn
Oct,-0.1,2010,Russia,RUS,autumn
Nov,-10.5,2010,Russia,RUS,autumn
Dec,-21.6,2010,Russia,RUS,winter
Jan,-21.4,2011,Russia,RUS,winter
Feb,-20.3,2011,Russia,RUS,winter
