month,rainfall_mm,year,country,iso3,season
Jul,61.0,2012,Russia,RUS,summer
Aug,69.5,2012,Russia,RUS,summer
Sep,50.3,2012,Russia,RUS,autumn
Oct,43.5,2012,Russia,RUS,autumn
Nov,31.9,2012,Russia,RUS,autumn
Dec,24.4,2012,Russia,RUS,winter
Jan,20.1,2013,Russia,RUS,winter
Feb,15.9,2013,Russia,RUS,winter
Mar,23.3,2013,Russia,RUS,spring
Apr,24.7,2013,Russia,RUS,spring
May,39.9,2013,Russia,RUS,spring
Jun,52.4,2013,Russia,RUS,summer
Jul,65.7,2013,Russia,RUS,summer
Aug,64.2,2013,Russia,RUS,summer
Sep,50.3,2013,Russia,RUS,autumn
Oct,42.2,2013,Russia,RUS,autumn
Nov,37.0,2013,Russia,RUS,autumn
Dec,29.0,2013,Russia,RUS,winter
Jan,22.4,2014,Russia,RUS,winter
Feb,18.1,2014,Russia,RUS,winter
Mar,21.5,2014,Russia,RUS,spring
Apr,24.2,2014,Russia,RUS,spring
May,39.0,2014,Russia,RUS,spring
Jun,56.8,2014,Russia,RUS,summer
Jul,65.3,2014,Russia,RUS,summer
Aug,61.6,2014,Russia,RUS,summer
Sep,42.4,2014,Russia,RUS,autumn
Oct,38.9,2014,Russia,RUS,autumn
Nov,28.6,2014,Russia,RUS,autumn
Dec,27.0,2014,Russia,RUS,winter
Jan,25.2,2015,Russia,RUS,winter
Feb,19.9,2015,Russia,RUS,winter
Mar,19.4,2015,Russia,RUS,spring
Apr,27.9,2015,Russia,RUS,spring
May,35.3,2015,Russia,RUS,spring
Jun,53.1,2015,Russia,RUS,summer
Jul,67.4,2015,Russia,RUS,summer
Aug,61.3,2015,Russia,RUS,summer
Sep,43.4,2015,Russia,RUS,autumn
Oct,40.8,2015,Russia,RUS,autumn
Nov,30.3,2015,Russia,RUS,autumn
Dec,30.5,2015,Russia,RUS,winter
Jan,22.1,2016,Russia,RUS,winter
Feb,22.7,2016,Russia,RUS,winter
Mar,19.8,2016,Russia,RUS,spring
Apr,25.4,2016,Russia,RUS,spring
May,37.2,2016,Russia,RUS,spring
Jun,49.2,2016,Russia,RUS,summer
Jul,66.7,2016,Russia,RUS,summer
Aug,69.4,2016,Russia,RUS,summer
Sep,42.0,2016,Russia,RUS,autumn
Oct,30.2,2016,Russia,RUS,autumn
Nov,30.6,2016,Russia,RUS,autumn
Dec,27.8,2016,Russia,RUS,winter
Jan,22.2,2017,Russia,RUS,winter
Feb,19.8,2017,Russia,RUS,winter
Mar,19.7,2017,Russia,RUS,spring
Apr,29.8,2017,Russia,RUS,spring
May,39.6,2017,Russia,RUS,spring
Jun,55.6,2017,Russia,RUS,summer
Jul,68.1,2017,Russia,RUS,summer
Aug,62.4,2017,Russia,RUS,summer
Sep,50.5,2017,Russia,RUS,autumn
Oct,38.5,2017,Russia,RUS,autumn
Nov,34.5,2017,Russia,RUS,autumn
Dec,30.2,2017,Russia,RUS,winter
Jan,23.2,2018,Russia,RUS,winter
Feb,17.8,2018,Russia,RUS,winter
Mar,25.0,2018,Russia,RUS,spring
Apr,26.0,2018,Russia,RUS,spring
May,34.3,2018,Russia,RUS,spring
Jun,47.8,2018,Russia,RUS,summer
Jul,63.6,2018,Russia,RUS,summer
Aug,59.9,2018,Russia,RUS,summer
Sep,51.7,2018,Russia,RUS,autumn
Oct,42.0,2018,Russia,RUS,autumn
Nov,31.5,2018,Russia,RUS,autumn
Dec,23.7,2018,Russia,RUS,winter
Jan,23.4,2019,Russia,RUS,winter
Feb,21.5,2019,Russia,RUS,winter
Mar,22.7,2019,Russia,RUS,spring
Apr,22.1,2019,Russia,RUS,spring
May,38.9,2019,Russia,RUS,spring
Jun,49.7,2019,Russia,RUS,summer
Jul,67.6,2019,Russia,RUS,summer
Aug,58.3,2019,Russia,RUS,summer
Sep,49.5,2019,Russia,RUS,autumn
Oct,46.2,2019,Russia,RUS,autumn
Nov,31.3,2019,Russia,RUS,autumn
Dec,28.6,2019,Russia,RUS,winter
Jan,26.3,2020,Russia,RUS,winter
Feb,22.4,2020,Russia,RUS,winter
Mar,27.0,2020,Russia,RUS,spring
Apr,22.5,2020,Russia,RUS,spring
May,42.8,2020,Russia,RUS,spring
Jun,50.5,2020,Russia,RUS,summer
Jul,70.0,2020,Russia,RUS,summer
Aug,55.9,2020,Russia,RUS,summer
Sep,44.5,2020,Russia,RUS,autumn
Oct,39.7,2020,Russia,RUS,autumn
Nov,32.5,2020,Russia,RUS,autumn
Dec,22.1,2020,Russia,RUS,winter
