month,rainfall_mm,year,country,iso3,season
Jul,104.4,2011,Germany,DEU,summer
Aug,92.3,2011,Germany,DEU,summer
Sep,53.6,2011,Germany,DEU,autumn
Oct,48.5,2011,Germany,DEU,autumn
Nov,2.8,2011,Germany,DEU,autumn
Dec,102.0,2011,Germany,DEU,winter
Jan,85.7,2012,Germany,DEU,winter
Feb,21.8,2012,Germany,DEU,winter
Mar,14.0,2012,Germany,DEU,spring
Apr,40.4,2012,Germany,DEU,spring
May,52.5,2012,Germany,DEU,spring
Jun,93.5,2012,Germany,DEU,summer
Jul,96.1,2012,Germany,DEU,summer
Aug,61.7,2012,Germany,DEU,summer
Sep,45.9,2012,Germany,DEU,autumn
Oct,57.4,2012,Germany,DEU,autumn
Nov,56.1,2012,Germany,DEU,autumn
Dec,80.2,2012,Germany,DEU,winter
Jan,57.0,2013,Germany,DEU,winter
Feb,44.2,2013,Germany,DEU,winter
Mar,33.4,2013,Germany,DEU,spring
Apr,37.1,2013,Germany,DEU,spring
May,117.1,2013,Germany,DEU,spring
Jun,86.2,2013,Germany,DEU,summer
Jul,39.4,2013,Germany,DEU,summer
Aug,55.8,2013,Germany,DEU,summer
Sep,75.4,2013,Germany,DEU,autumn
Oct,72.9,2013,Germany,DEU,autumn
Nov,64.7,2013,Germany,DEU,autumn
Dec,40.4,2013,Germany,DEU,winter
Jan,42.6,2014,Germany,DEU,winter
Feb,27.8,2014,Germany,DEU,winter
Mar,17.3,2014,Germany,DEU,spring
Apr,40.8,2014,Germany,DEU,spring
May,85.9,2014,Germany,DEU,spring
Jun,49.9,2014,Germany,DEU,summer
Jul,118.6,2014,Germany,DEU,summer
Aug,93.3,2014,Germany,DEU,summer
Sep,51.2,2014,Germany,DEU,autumn
Oct,62.3,2014,Germany,DEU,autumn
Nov,31.6,2014,Germany,DEU,autumn
Dec,68.4,2014,Germany,DEU,winter
Jan,76.5,2015,Germany,DEU,winter
Feb,20.6,2015,Germany,DEU,winter
Mar,47.1,2015,Germany,DEU,spring
Apr,38.6,2015,Germany,DEU,spring
May,51.2,2015,Germany,DEU,spring
Jun,60.0,2015,Germany,DEU,summer
Jul,60.8,2015,Germany,DEU,summer
Aug,70.5,2015,Germany,DEU,summer
Sep,52.3,2015,Germany,DEU,autumn
Oct,46.7,2015,Germany,DEU,autumn
Nov,83.7,2015,Germany,DEU,autumn
Dec,32.4,2015,Germany,DEU,winter
Jan,66.9,2016,Germany,DEU,winter
Feb,64.3,2016,Germany,DEU,winter
Mar,39.7,2016,Germany,DEU,spring
Apr,51.3,2016,Germany,DEU,spring
May,65.5,2016,Germany,DEU,spring
Jun,108.1,2016,Germany,DEU,summer
Jul,74.6,2016,Germany,DEU,summer
Aug,50.6,2016,Germany,DEU,summer
Sep,38.6,2016,Germany,DEU,autumn
Oct,55.3,2016,Germany,DEU,autumn
Nov,51.4,2016,Germany,DEU,autumn
Dec,26.6,2016,Germany,DEU,winter
Jan,40.8,2017,Germany,DEU,winter
Feb,39.4,2017,Germany,DEU,winter
Mar,51.3,2017,Germany,DEU,spring
Apr,43.0,2017,Germany,DEU,spring
May,55.3,2017,Germany,DEU,spring
Jun,94.9,2017,Germany,DEU,summer
Jul,114.7,2017,Germany,DEU,summer
Aug,81.1,2017,Germany,DEU,summer
Sep,63.4,2017,Germany,DEU,autumn
Oct,72.6,2017,Germany,DEU,autumn
Nov,70.9,2017,Germany,DEU,autumn
Dec,66.5,2017,Germany,DEU,winter
Jan,84.2,2018,Germany,DEU,winter
Feb,17.6,2018,Germany,DEU,winter
Mar,47.9,2018,Germany,DEU,spring
Apr,34.9,2018,Germany,DEU,spring
May,52.6,2018,Germany,DEU,spring
Jun,50.9,2018,Germany,DEU,summer
Jul,43.7,2018,Germany,DEU,summer
Aug,48.7,2018,Germany,DEU,summer
Sep,43.7,2018,Germany,DEU,autumn
Oct,27.2,2018,Germany,DEU,autumn
Nov,19.8,2018,Germany,DEU,autumn
Dec,86.9,2018,Germany,DEU,winter
Jan,61.2,2019,Germany,DEU,winter
Feb,26.1,2019,Germany,DEU,winter
Mar,61.3,2019,Germany,DEU,spring
Apr,25.1,2019,Germany,DEU,spring
May,73.7,2019,Germany,DEU,spring
Jun,60.9,2019,Germany,DEU,summer
Jul,53.4,2019,Germany,DEU,summer
Aug,65.8,2019,Germany,DEU,summer
Sep,62.2,2019,Germany,DEU,autumn
Oct,73.3,2019,Germany,DEU,autumn
Nov,52.9,2019,Germany,DEU,autumn
Dec,47.4,2019,Germany,DEU,winter
Jan,35.3,2020,Germany,DEU,winter
Feb,98.9,2020,Germany,DEU,winter
Mar,45.1,2020,Germany,DEU,spring
Apr,17.8,2020,Germany,DEU,spring
May,37.7,2020,Germany,DEU,spring
Jun,85.4,2020,Germany,DEU,summer
Jul,52.1,2020,Germany,DEU,summer
Aug,78.9,2020,Germany,DEU,summer
Sep,52.5,2020,Germany,DEU,autumn
Oct,69.7,2020,Germany,DEU,autumn
Nov,17.7,2020,Germany,DEU,autumn
Dec,49.6,2020,Germany,DEU,winter
