month,rainfall_mm,year,country,iso3,season
Oct,100.9,2004,India,IND,autumn
Nov,16.7,2004,India,IND,autumn
Dec,5.3,2004,India,IND,winter
Jan,15.3,2005,India,IND,winter
Feb,14.2,2005,India,IND,winter
Mar,24.6,2005,India,IND,spring
Apr,31.0,2005,India,IND,spring
May,41.7,2005,India,IND,spring
Jun,124.5,2005,India,IND,summer
Jul,263.0,2005,India,IND,summer
Aug,196.4,2005,India,IND,summer
Sep,210.9,2005,India,IND,autumn
Oct,92.5,2005,India,IND,autumn
Nov,21.0,2005,India,IND,autumn
Dec,9.6,2005,India,IND,winter
Jan,6.0,2006,India,IND,winter
Feb,5.9,2006,India,IND,winter
Mar,32.3,2006,India,IND,spring
Apr,36.4,2006,India,IND,spring
May,71.7,2006,India,IND,spring
Jun,133.7,2006,India,IND,summer
Jul,288.5,2006,India,IND,summer
Aug,253.9,2006,India,IND,summer
Sep,180.9,2006,India,IND,autumn
Oct,72.7,2006,India,IND,autumn
Nov,34.0,2006,India,IND,autumn
Dec,5.1,2006,India,IND,winter
Jan,2.2,2007,India,IND,winter
Feb,31.4,2007,India,IND,winter
Mar,18.0,2007,India,IND,spring
Apr,33.6,2007,India,IND,spring
May,45.3,2007,India,IND,spring
Jun,154.9,2007,India,IND,summer
Jul,261.8,2007,India,IND,summer
Aug,241.8,2007,India,IND,summer
Sep,202.2,2007,India,IND,autumn
Oct,50.9,2007,India,IND,autumn
Nov,21.1,2007,India,IND,autumn
Dec,8.0,2007,India,IND,winter
Jan,12.1,2008,India,IND,winter
Feb,12.5,2008,India,IND,winter
Mar,18.1,2008,India,IND,spring
Apr,32.2,2008,India,IND,spring
May,46.0,2008,India,IND,spring
Jun,206.7,2008,India,IND,summer
Jul,237.6,2008,India,IND,summer
Aug,274.0,2008,India,IND,summer
Sep,161.8,2008,India,IND,autumn
Oct,57.8,2008,India,IND,autumn
Nov,30.1,2008,India,IND,autumn
Dec,9.3,2008,India,IND,winter
Jan,5.7,2009,India,IND,winter
Feb,7.3,2009,India,IND,winter
Mar,11.7,2009,India,IND,spring
Apr,17.0,2009,India,IND,spring
May,57.6,2009,India,IND,spring
Jun,91.3,2009,India,IND,summer
Jul,261.9,2009,India,IND,summer
Aug,198.3,2009,India,IND,summer
Sep,157.0,2009,India,IND,autumn
Oct,64.6,2009,India,IND,autumn
Nov,54.2,2009,India,IND,autumn
Dec,12.0,2009,India,IND,winter
Jan,7.5,2010,India,IND,winter
Feb,9.8,2010,India,IND,winter
Mar,10.5,2010,India,IND,spring
Apr,33.9,2010,India,IND,spring
May,52.2,2010,India,IND,spring
Jun,135.3,2010,India,IND,summer
Jul,272.9,2010,India,IND,summer
Aug,282.6,2010,India,IND,summer
Sep,215.5,2010,India,IND,autumn
Oct,83.4,2010,India,IND,autumn
Nov,57.7,2010,India,IND,autumn
Dec,16.3,2010,India,IND,winter
Jan,4.3,2011,India,IND,winter
Feb,20.7,2011,India,IND,winter
Mar,10.7,2011,India,IND,spring
Apr,29.2,2011,India,IND,spring
May,45.9,2011,India,IND,spring
Jun,176.9,2011,India,IND,summer
Jul,245.4,2011,India,IND,summer
Aug,286.1,2011,India,IND,summer
Sep,195.3,2011,India,IND,autumn
Oct,43.2,2011,India,IND,autumn
Nov,18.9,2011,India,IND,autumn
Dec,8.9,2011,India,IND,winter
Jan,19.2,2012,India,IND,winter
Feb,4.9,2012,India,IND,winter
Mar,7.5,2012,India,IND,spring
Apr,39.7,2012,India,IND,spring
May,29.2,2012,India,IND,spring
Jun,99.6,2012,India,IND,summer
Jul,249.6,2012,India,IND,summer
Aug,260.6,2012,India,IND,summer
Sep,215.9,2012,India,IND,autumn
Oct,55.6,2012,India,IND,autumn
Nov,24.7,2012,India,IND,autumn
Dec,9.6,2012,India,IND,winter
Jan,7.2,2013,India,IND,winter
Feb,25.1,2013,India,IND,winter
Mar,12.9,2013,India,IND,spring
Apr,29.5,2013,India,IND,spring
May,45.2,2013,India,IND,spring
Jun,224.3,2013,India,IND,summer
Jul,318.6,2013,India,IND,summer
Aug,243.2,2013,India,IND,summer
Sep,152.4,2013,India,IND,autumn
Oct,105.3,2013,India,IND,autumn
Nov,21.5,2013,India,IND,autumn
Dec,7.2,2013,India,IND,winter
Jan,15.6,2014,India,IND,winter
Feb,22.3,2014,India,IND,winter
Mar,18.9,2014,India,IND,spring
Apr,21.9,2014,India,IND,spring
May,56.8,2014,India,IND,spring
Jun,104.4,2014,India,IND,summer
Jul,251.4,2014,India,IND,summer
Aug,210.7,2014,India,IND,summer
Sep,198.6,2014,India,IND,autumn
Oct,67.2,2014,India,IND,autumn
Nov,16.3,2014,India,IND,autumn
Dec,8.9,2014,India,IND,winter
Jan,15.0,2015,India,IND,winter
Feb,13.0,2015,India,IND,winter
Mar,32.9,2015,India,IND,spring
Apr,51.6,2015,India,IND,spring
May,48.7,2015,India,IND,spring
Jun,180.3,2015,India,IND,summer
Jul,251.1,2015,India,IND,summer
Aug,242.0,2015,India,IND,summer
Sep,148.5,2015,India,IND,autumn
Oct,44.5,2015,India,IND,autumn
Nov,41.7,2015,India,IND,autumn
Dec,11.7,2015,India,IND,winter
Jan,8.1,2016,India,IND,winter
