month,rainfall_mm,year,country,iso3,season
Jun,27.8,2012,Australia,AUS,winter
Jul,19.1,2012,Australia,AUS,winter
Aug,11.6,2012,Australia,AUS,winter
Sep,12.7,2012,Australia,AUS,spring
Oct,14.0,2012,Australia,AUS,spring
Nov,29.2,2012,Australia,AUS,spring
Dec,43.9,2012,Australia,AUS,summer
Jan,71.7,2013,Australia,AUS,summer
Feb,67.9,2013,Australia,AUS,summer
Mar,65.3,2013,Australia,AUS,autumn
Apr,22.2,2013,Australia,AUS,autumn
May,31.8,2013,Australia,AUS,autumn
Jun,28.0,2013,Australia,AUS,winter
Jul,21.9,2013,Australia,AUS,winter
Aug,12.4,2013,Australia,AUS,winter
Sep,17.9,2013,Australia,AUS,spring
Oct,15.2,2013,Australia,AUS,spring
Nov,42.2,2013,Australia,AUS,spring
Dec,43.5,2013,Australia,AUS,summer
Jan,84.2,2014,Australia,AUS,summer
Feb,85.8,2014,Australia,AUS,summer
Mar,53.8,2014,Australia,AUS,autumn
Apr,41.9,2014,Australia,AUS,autumn
May,23.4,2014,Australia,AUS,autumn
Jun,19.5,2014,Australia,AUS,winter
Jul,16.9,2014,Australia,AUS,winter
Aug,21.7,2014,Australia,AUS,winter
Sep,13.6,2014,Australia,AUS,spring
Oct,14.1,2014,Australia,AUS,spring
Nov,29.5,2014,Australia,AUS,spring
Dec,52.4,2014,Australia,AUS,summer
Jan,103.9,2015,Australia,AUS,summer
Feb,62.7,2015,Australia,AUS,summer
Mar,48.2,2015,Australia,AUS,autumn
Apr,31.0,2015,Australia,AUS,autumn
May,25.9,2015,Australia,AUS,autumn
Jun,20.9,2015,Australia,AUS,winter
Jul,18.5,2015,Australia,AUS,winter
Aug,20.5,2015,Australia,AUS,winter
Sep,11.3,2015,Australia,AUS,spring
Oct,13.9,2015,Australia,AUS,spring
Nov,37.9,2015,Australia,AUS,spring
Dec,52.4,2015,Australia,AUS,summer
Jan,81.3,2016,Australia,AUS,summer
Feb,56.5,2016,Australia,AUS,summer
Mar,68.8,2016,Australia,AUS,autumn
Apr,21.2,2016,Australia,AUS,autumn
May,31.5,2016,Australia,AUS,autumn
Jun,40.9,2016,Australia,AUS,winter
Jul,31.5,2016,Australia,AUS,winter
Aug,23.0,2016,Australia,AUS,winter
Sep,29.2,2016,Australia,AUS,spring
Oct,24.1,2016,Australia,AUS,spring
Nov,29.0,2016,Australia,AUS,spring
Dec,59.0,2016,Australia,AUS,summer
Jan,98.2,2017,Australia,AUS,summer
Feb,76.4,2017,Australia,AUS,summer
Mar,71.2,2017,Australia,AUS,autumn
Apr,30.1,2017,Australia,AUS,autumn
May,20.6,2017,Australia,AUS,autumn
Jun,13.5,2017,Australia,AUS,winter
Jul,15.0,2017,Australia,AUS,winter
Aug,16.4,2017,Australia,AUS,winter
Sep,12.5,2017,Australia,AUS,spring
Oct,29.1,2017,Australia,AUS,spring
Nov,34.9,2017,Australia,AUS,spring
Dec,49.0,2017,Australia,AUS,summer
Jan,86.7,2018,Australia,AUS,summer
Feb,78.8,2018,Australia,AUS,summer
Mar,61.9,2018,Australia,AUS,autumn
Apr,20.6,2018,Australia,AUS,autumn
May,16.9,2018,Australia,AUS,autumn
Jun,21.9,2018,Australia,AUS,winter
Jul,15.7,2018,Australia,AUS,winter
Aug,17.9,2018,Australia,AUS,winter
Sep,12.3,2018,Australia,AUS,spring
Oct,23.9,2018,Australia,AUS,spring
Nov,35.4,2018,Australia,AUS,spring
Dec,52.0,2018,Australia,AUS,summer
Jan,68.7,2019,Australia,AUS,summer
Feb,64.1,2019,Australia,AUS,summer
Mar,55.4,2019,Australia,AUS,autumn
Apr,25.2,2019,Australia,AUS,autumn
May,21.5,2019,Australia,AUS,autumn
Jun,22.2,2019,Australia,AUS,winter
Jul,14.4,2019,Australia,AUS,winter
Aug,15.9,2019,Australia,AUS,winter
Sep,10.9,2019,Australia,AUS,spring
Oct,16.3,2019,Australia,AUS,spring
Nov,21.5,2019,Australia,AUS,spring
Dec,35.6,2019,Australia,AUS,summer
Jan,85.6,2020,Australia,AUS,summer
Feb,86.2,2020,Australia,AUS,summer
Mar,60.0,2020,Australia,AUS,autumn
Apr,30.5,2020,Australia,AUS,autumn
May,23.1,2020,Australia,AUS,autumn
Jun,18.1,2020,Australia,AUS,winter
Jul,20.9,2020,Australia,AUS,winter
Aug,23.5,2020,Australia,AUS,winter
Sep,18.1,2020,Australia,AUS,spring
Oct,26.2,2020,Australia,AUS,spring
Nov,29.4,2020,Australia,AUS,spring
Dec,57.0,2020,Australia,AUS,summer
