month,rainfall_mm,year,country,iso3,season
Mar,1.2,1964,Egypt,EGY,spring
Apr,2.2,1964,Egypt,EGY,spring
May,1.3,1964,Egypt,EGY,spring
Jun,1.7,1964,Egypt,EGY,summer
Jul,2.9,1964,Egypt,EGY,summer
Aug,2.7,1964,Egypt,EGY,summer
Sep,1.6,1964,Egypt,EGY,autumn
Oct,0.6,1964,Egypt,EGY,autumn
Nov,3.3,1964,Egypt,EGY,autumn
Dec,6.9,1964,Egypt,EGY,winter
Jan,9.8,1965,Egypt,EGY,winter
Feb,1.2,1965,Egypt,EGY,winter
Mar,2.0,1965,Egypt,EGY,spring
Apr,3.4,1965,Egypt,EGY,spring
May,1.0,1965,Egypt,EGY,spring
Jun,1.8,1965,Egypt,EGY,summer
Jul,2.8,1965,Egypt,EGY,summer
Aug,4.6,1965,Egypt,EGY,summer
Sep,1.4,1965,Egypt,EGY,autumn
Oct,6.4,1965,Egypt,EGY,autumn
Nov,1.4,1965,Egypt,EGY,autumn
Dec,1.3,1965,Egypt,EGY,winter
Jan,5.3,1966,Egypt,EGY,winter
Feb,5.8,1966,Egypt,EGY,winter
Mar,4.0,1966,Egypt,EGY,spring
Apr,1.2,1966,Egypt,EGY,spring
May,6.0,1966,Egypt,EGY,spring
Jun,1.9,1966,Egypt,EGY,summer
Jul,2.8,1966,Egypt,EGY,summer
Aug,2.8,1966,Egypt,EGY,summer
Sep,1.9,1966,Egypt,EGY,autumn
Oct,1.6,1966,Egypt,EGY,autumn
Nov,7.6,1966,Egypt,EGY,autumn
Dec,3.4,1966,Egypt,EGY,winter
Jan,3.8,1967,Egypt,EGY,winter
Feb,4.7,1967,Egypt,EGY,winter
Mar,2.1,1967,Egypt,EGY,spring
Apr,1.1,1967,Egypt,EGY,spring
May,6.4,1967,Egypt,EGY,spring
Jun,1.7,1967,Egypt,EGY,summer
Jul,2.8,1967,Egypt,EGY,summer
Aug,2.8,1967,Egypt,EGY,summer
Sep,1.3,1967,Egypt,EGY,autumn
