month,rainfall_mm,year,country,iso3,season
Sep,66.1,2017,France,FRA,autumn
Oct,29.2,2017,France,FRA,autumn
Nov,68.2,2017,France,FRA,autumn
Dec,104.0,2017,France,FRA,winter
Jan,125.0,2018,France,FRA,winter
Feb,54.0,2018,France,FRA,winter
Mar,100.7,2018,France,FRA,spring
Apr,73.8,2018,France,FRA,spring
May,86.7,2018,France,FRA,spring
Jun,63.8,2018,France,FRA,summer
Jul,50.7,2018,France,FRA,summer
Aug,47.0,2018,France,FRA,summer
Sep,26.5,2018,France,FRA,autumn
Oct,76.2,2018,France,FRA,autumn
Nov,86.1,2018,France,FRA,autumn
Dec,83.6,2018,France,FRA,winter
Jan,52.0,2019,France,FRA,winter
Feb,33.6,2019,France,FRA,winter
Mar,43.3,2019,France,FRA,spring
Apr,68.7,2019,France,FRA,spring
May,60.1,2019,France,FRA,spring
Jun,67.0,2019,France,FRA,summer
Jul,41.7,2019,France,FRA,summer
Aug,43.5,2019,France,FRA,summer
Sep,49.1,2019,France,FRA,autumn
Oct,125.3,2019,France,FRA,autumn
Nov,143.5,2019,France,FRA,autumn
Dec,103.2,2019,France,FRA,winter
Jan,53.7,2020,France,FRA,winter
Feb,70.7,2020,France,FRA,winter
Mar,74.3,2020,France,FRA,spring
Apr,47.3,2020,France,FRA,spring
May,64.4,2020,France,FRA,spring
Jun,91.0,2020,France,FRA,summer
Jul,18.1,2020,France,FRA,summer
Aug,61.5,2020,France,FRA,summer
Sep,58.7,2020,France,FRA,autumn
Oct,111.9,2020,France,FRA,autumn
Nov,33.5,2020,France,FRA,autumn
Dec,121.3,2020,France,FRA,winter
